Severity,Start_Lat,Start_Lng,Distance(mi),City,State,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Weather_Condition,Civil_Twilight,Year,Month,Date,Hour,Day,Duration
2,43.139729,-77.596039,0,Rochester,NY,39,93,28.95,10,E,14,Cloudy,Night,2019,Dec,30,7,Mon,87
2,43.144917,-77.557571,0,Rochester,NY,40,93,28.93,5,E,14,Cloudy,Day,2019,Dec,30,7,Mon,90
2,43.1586,-77.6595,0,Rochester,NY,40,93,28.93,5,E,14,Cloudy,Day,2019,Dec,30,7,Mon,30
2,43.115421,-77.72934,0,Rochester,NY,44,93,28.92,10,SE,14,Cloudy,Day,2019,Dec,30,9,Mon,45
2,43.158176,-77.625473,0,Rochester,NY,44,93,28.92,10,SE,14,Cloudy,Day,2019,Dec,30,9,Mon,45
2,43.170582,-77.597794,0,Rochester,NY,44,93,28.92,10,SE,14,Cloudy,Day,2019,Dec,30,9,Mon,30
2,43.220409,-77.641289,0,Rochester,NY,50,80,28.95,10,W,10,Cloudy,Day,2019,Dec,30,12,Mon,45
2,41.82402,-78.357307,0,Smethport,PA,41,79,27.42,10,W,8,Rain,Night,2019,Dec,30,19,Mon,121
2,40.74749,-74.170143,0.419999987,Newark,NJ,42,96,29.93,1,N,9,Rain,Night,2019,Dec,30,0,Mon,75
2,40.977303,-73.698433,0,Rye,NY,38,97,29.48,3,E,12,Rain,Night,2019,Dec,30,1,Mon,138
2,40.849953,-73.943443,0,New York,NY,39,96,29.74,4,E,15,Rain,Night,2019,Dec,30,4,Mon,66
3,40.024532,-75.030678,0,Philadelphia,PA,48,89,29.67,2,E,10,Rain,Night,2019,Dec,30,4,Mon,30
2,39.723724,-75.658134,0,Wilmington,DE,48,93,29.66,2,NE,13,Rain,Night,2019,Dec,30,4,Mon,60
3,40.820919,-73.889069,0,Bronx,NY,40,89,29.84,3,NE,18,Rain,Night,2019,Dec,30,4,Mon,58
2,41.094715,-73.802795,0,Hawthorne,NY,37,96,29.4,1,E,12,Rain,Night,2019,Dec,30,5,Mon,85
2,40.103249,-75.310593,0,Conshohocken,PA,43,98,29.41,3,E,14,Rain,Night,2019,Dec,30,5,Mon,60
2,40.706818,-73.428276,2.309999943,Amityville,NY,41,89,29.71,7,E,14,Rain,Night,2019,Dec,30,6,Mon,80
2,40.780708,-73.53154,0,Jericho,NY,41,89,29.71,7,E,14,Rain,Night,2019,Dec,30,6,Mon,75
3,40.070309,-74.96109,0,Bensalem,PA,46,86,29.63,1,NE,12,Rain,Night,2019,Dec,30,6,Mon,30
2,41.326134,-73.821632,0,Yorktown Heights,NY,37,96,29.38,2,E,13,Rain,Night,2019,Dec,30,6,Mon,63
2,39.935822,-75.391632,0,Media,PA,45,93,29.69,4,NE,8,Rain,Night,2019,Dec,30,6,Mon,60
3,40.086491,-75.401382,0.230000004,King of Prussia,PA,43,99,29.41,3,E,15,Rain,Night,2019,Dec,30,6,Mon,59
2,39.737949,-75.565758,0,Wilmington,DE,48,93,29.62,3,NE,16,Cloudy,Night,2019,Dec,30,6,Mon,60
2,41.183079,-73.807816,0,Chappaqua,NY,37,93,29.35,2,E,16,Rain,Night,2019,Dec,30,6,Mon,48
3,40.061958,-75.323921,1.600000024,Conshohocken,PA,43,99,29.41,3,E,15,Rain,Night,2019,Dec,30,6,Mon,89
2,41.394562,-73.606796,0,Brewster,NY,36,93,29.38,5,E,15,Rain,Day,2019,Dec,30,6,Mon,60
2,41.394562,-73.606796,0,Brewster,NY,36,93,29.38,5,E,15,Rain,Day,2019,Dec,30,6,Mon,80
3,40.024349,-75.226349,1.769999981,Bala Cynwyd,PA,43,99,29.4,4,E,13,Rain,Day,2019,Dec,30,6,Mon,30
2,40.881081,-73.878479,0,Bronx,NY,41,89,29.8,3,E,18,Rain,Day,2019,Dec,30,7,Mon,74
2,39.920181,-75.285309,0,Aldan,PA,45,93,29.69,3,NE,13,Rain,Day,2019,Dec,30,7,Mon,60
2,40.073002,-75.036629,0,Philadelphia,PA,45,90,29.62,2,NE,15,Fog,Day,2019,Dec,30,7,Mon,60
2,39.532234,-75.650673,0,Middletown,DE,47,93,29.62,3,E,15,Cloudy,Day,2019,Dec,30,7,Mon,60
2,40.024559,-75.16613,0,Philadelphia,PA,45,90,29.62,2,NE,15,Fog,Day,2019,Dec,30,7,Mon,60
2,40.013119,-75.301407,0,Haverford,PA,42,99,29.42,2,E,9,Rain,Day,2019,Dec,30,7,Mon,30
2,40.309528,-75.360542,0,Telford,PA,39,100,29.19,2,VAR,7,Fog,Day,2019,Dec,30,7,Mon,60
2,40.109058,-75.272652,0,Plymouth Meeting,PA,42,99,29.42,2,E,9,Rain,Day,2019,Dec,30,7,Mon,30
3,40.578087,-75.74839,0,Kutztown,PA,41,100,29.34,2,NE,7,Rain,Day,2019,Dec,30,7,Mon,60
3,40.844788,-73.925468,0,Bronx,NY,41,86,29.79,2,E,18,Rain,Day,2019,Dec,30,8,Mon,59
3,41.274628,-73.117126,3.349999905,Shelton,CT,39,93,29.89,2,E,9,Rain,Day,2019,Dec,30,8,Mon,155
3,40.606419,-74.045158,0,Staten Island,NY,41,96,29.82,1,NE,12,Rain,Day,2019,Dec,30,8,Mon,43
2,39.943699,-75.274071,0,Lansdowne,PA,44,93,29.68,3,NE,18,Rain,Day,2019,Dec,30,8,Mon,108
2,40.085049,-75.38868,0,King of Prussia,PA,42,98,29.41,2,E,13,Rain,Day,2019,Dec,30,8,Mon,29
3,40.024349,-75.226349,1.769999981,Bala Cynwyd,PA,42,98,29.41,2,E,13,Rain,Day,2019,Dec,30,8,Mon,59
3,39.8825,-75.245132,0,Philadelphia,PA,44,93,29.68,3,NE,18,Rain,Day,2019,Dec,30,8,Mon,75
3,40.480701,-75.461052,0,Coopersburg,PA,39,100,29.18,7,E,10,Cloudy,Day,2019,Dec,30,8,Mon,60
2,40.792461,-73.621246,0,Roslyn Heights,NY,42,85,29.83,1,E,18,Rain,Day,2019,Dec,30,8,Mon,60
3,40.587551,-75.593147,2.769999981,Allentown,PA,41,93,29.32,7,E,14,Rain,Day,2019,Dec,30,8,Mon,152
2,40.594158,-73.908607,0,Brooklyn,NY,39,96,29.7,2,E,16,Rain,Day,2019,Dec,30,8,Mon,45
2,40.691757,-73.88343,0,Ridgewood,NY,42,85,29.83,1,E,18,Rain,Day,2019,Dec,30,8,Mon,60
2,40.659386,-74.286926,0,Cranford,NJ,42,92,29.81,2,E,12,Rain,Day,2019,Dec,30,8,Mon,75
2,41.291882,-73.915863,0,Peekskill,NY,36,100,29.38,1,E,9,Rain,Day,2019,Dec,30,9,Mon,45
2,40.79343,-73.416,0,Melville,NY,42,89,29.71,4,E,14,Cloudy,Day,2019,Dec,30,9,Mon,60
2,39.967312,-74.911285,0,Mount Laurel,NJ,46,93,29.68,1,NE,8,Rain,Day,2019,Dec,30,9,Mon,75
3,41.314816,-72.909698,0,New Haven,CT,40,89,29.9,2,E,13,Fog,Day,2019,Dec,30,9,Mon,30
3,40.580097,-75.623665,0,Allentown,PA,41,93,29.33,2,E,12,Rain,Day,2019,Dec,30,9,Mon,74
2,40.132519,-75.152702,0,Abington,PA,45,90,29.63,3,E,15,Rain,Day,2019,Dec,30,9,Mon,135
2,40.680779,-73.693748,0,Valley Stream,NY,42,100,29.83,2,NE,20,Rain,Day,2019,Dec,30,9,Mon,60
3,41.190281,-73.133606,0,Stratford,CT,40,89,29.91,1,E,20,Rain,Day,2019,Dec,30,9,Mon,60
3,40.834332,-73.864792,0,Bronx,NY,42,85,29.82,1,E,18,Rain,Day,2019,Dec,30,9,Mon,30
3,40.834332,-73.864792,0,Bronx,NY,42,85,29.82,1,E,18,Rain,Day,2019,Dec,30,9,Mon,134
2,41.017284,-73.825195,0,Ardsley,NY,38,93,29.37,1,E,20,Rain,Day,2019,Dec,30,9,Mon,45
3,41.060642,-75.748886,0,White Haven,PA,39,82,28.69,4,VAR,6,Rain,Day,2019,Dec,30,10,Mon,150
2,40.845737,-73.931702,0,New York,NY,39,100,29.67,3,E,13,Rain,Day,2019,Dec,30,10,Mon,44
3,40.068768,-74.962906,0,Bensalem,PA,46,86,29.58,2,E,20,Rain,Day,2019,Dec,30,11,Mon,134
2,40.51936,-74.301247,0,Keasbey,NJ,42,93,29.77,1,E,14,Rain,Day,2019,Dec,30,11,Mon,44
2,40.784191,-73.107307,0,Ronkonkoma,NY,41,96,29.67,3,E,20,Rain,Day,2019,Dec,30,11,Mon,45
3,40.641407,-74.208282,0,Elizabeth,NJ,42,93,29.75,1,E,14,Rain,Day,2019,Dec,30,11,Mon,30
2,40.756649,-73.995148,0,New York,NY,40,97,29.62,2,E,8,Rain,Day,2019,Dec,30,11,Mon,30
2,40.845737,-73.931702,0,New York,NY,40,97,29.62,2,E,8,Rain,Day,2019,Dec,30,12,Mon,30
2,40.847252,-74.017059,5.5,Ridgefield Park,NJ,40,93,29.74,2,E,17,Rain,Day,2019,Dec,30,12,Mon,59
2,40.71582,-73.827621,0.379999995,Flushing,NY,42,85,29.74,2,E,18,Rain,Day,2019,Dec,30,12,Mon,44
2,40.756325,-73.19529,0,Islip Terrace,NY,41,96,29.66,3,E,18,Rain,Day,2019,Dec,30,12,Mon,59
3,40.066639,-75.319443,0.670000017,Conshohocken,PA,43,97,29.32,3,E,18,Rain,Day,2019,Dec,30,12,Mon,45
3,40.213509,-74.101051,0.899999976,Tinton Falls,NJ,45,100,29.53,1,NE,17,Rain,Day,2019,Dec,30,13,Mon,134
3,40.2117,-74.095993,0.270000011,Neptune,NJ,45,100,29.53,1,NE,17,Rain,Day,2019,Dec,30,13,Mon,133
3,40.21384,-74.097,0.219999999,Neptune,NJ,45,100,29.53,1,NE,17,Rain,Day,2019,Dec,30,13,Mon,124
2,40.734734,-74.125549,1.99000001,Newark,NJ,43,89,29.73,3,NE,13,Rain,Day,2019,Dec,30,13,Mon,30
3,39.959549,-75.176254,0,Philadelphia,PA,46,89,29.61,2,N,12,Rain,Day,2019,Dec,30,13,Mon,45
2,40.845737,-73.931702,0,New York,NY,40,97,29.57,3,E,15,Rain,Day,2019,Dec,30,13,Mon,65
3,40.610016,-74.033699,0,Brooklyn,NY,39,100,29.56,3,E,15,Rain,Day,2019,Dec,30,14,Mon,29
2,40.755291,-73.647926,0,Williston Park,NY,42,100,29.7,3,E,23,Rain,Day,2019,Dec,30,14,Mon,90
2,40.825195,-73.338799,0,Huntington Station,NY,42,89,29.58,1,E,18,Rain,Day,2019,Dec,30,14,Mon,139
3,40.817787,-73.930717,0.680000007,Bronx,NY,42,85,29.69,2,E,17,Rain,Day,2019,Dec,30,15,Mon,30
3,40.047543,-75.000198,0,Philadelphia,PA,45,90,29.6,1,N,14,Rain,Day,2019,Dec,30,15,Mon,45
2,40.802135,-73.441498,0,Melville,NY,42,89,29.58,1,E,18,Rain,Day,2019,Dec,30,15,Mon,90
3,40.732876,-73.919823,0,Woodside,NY,42,85,29.69,4,E,17,Cloudy,Day,2019,Dec,30,15,Mon,59
2,41.467999,-73.821159,0,Carmel,NY,36,93,29.32,2,NE,14,Thunderstorm,Day,2019,Dec,30,16,Mon,90
3,41.551296,-73.043327,0,Waterbury,CT,35,96,28.98,2,E,17,Rain,Day,2019,Dec,30,16,Mon,66
3,41.402641,-73.463623,2.119999886,Danbury,CT,36,93,29.32,2,NE,14,Thunderstorm,Day,2019,Dec,30,16,Mon,60
3,39.876209,-75.101646,0,Bellmawr,NJ,45,82,29.62,10,NE,15,Cloudy,Day,2019,Dec,30,16,Mon,30
2,40.761719,-73.931557,0,Astoria,NY,40,97,29.63,1,N,12,Rain,Day,2019,Dec,30,16,Mon,75
3,40.047543,-75.000198,0,Philadelphia,PA,45,80,29.57,10,NE,23,Windy,Day,2019,Dec,30,16,Mon,63
2,40.663326,-75.382774,0,Bethlehem,PA,42,79,29.32,10,E,17,Cloudy,Day,2019,Dec,30,16,Mon,44
2,40.892921,-74.011261,0,Teaneck,NJ,42,89,29.78,3,NE,15,Rain,Day,2019,Dec,30,16,Mon,30
2,40.00621,-75.298149,0,Ardmore,PA,41,93,29.4,10,N,7,Cloudy,Day,2019,Dec,30,16,Mon,62
3,40.595833,-75.337608,0,Bethlehem,PA,42,79,29.33,10,E,13,Cloudy,Day,2019,Dec,30,16,Mon,45
3,40.859661,-74.369476,0,Parsippany,NJ,39,100,29.59,5,E,12,Rain,Day,2019,Dec,30,16,Mon,45
3,41.508816,-73.68158,0,Holmes,NY,34,96,29.37,2,N,3,Rain,Day,2019,Dec,30,16,Mon,75
2,40.167858,-75.205681,0.980000019,Ambler,PA,41,93,29.41,10,NE,7,Cloudy,Night,2019,Dec,30,17,Mon,46
3,40.847919,-73.942825,0,New York,NY,39,96,29.63,7,E,23,Rain,Night,2019,Dec,30,17,Mon,29
2,39.961472,-75.052139,0,Merchantville,NJ,45,80,29.61,10,NE,18,Cloudy,Night,2019,Dec,30,17,Mon,61
2,40.658852,-73.544388,0,Merrick,NY,43,87,29.66,1,N,9,Rain,Night,2019,Dec,30,17,Mon,60
2,41.746391,-73.865982,0,Poughkeepsie,NY,34,92,29.64,3,E,8,Snow,Night,2019,Dec,30,17,Mon,76
2,40.767174,-74.021164,0,Weehawken,NJ,39,96,29.63,7,E,23,Rain,Night,2019,Dec,30,17,Mon,60
3,41.508816,-73.68158,0,Holmes,NY,33,96,29.37,2,N,3,Rain,Night,2019,Dec,30,18,Mon,59
3,40.068913,-75.343735,0,Upper Merion,PA,41,92,29.43,10,N,9,Cloudy,Night,2019,Dec,30,18,Mon,69
2,40.081451,-75.38797,0.99000001,King of Prussia,PA,41,93,29.42,10,NE,8,Cloudy,Night,2019,Dec,30,18,Mon,74
3,40.712711,-73.954521,0,Brooklyn,NY,39,96,29.63,7,E,23,Rain,Night,2019,Dec,30,18,Mon,65
2,40.064251,-75.319771,1.549999952,Conshohocken,PA,41,92,29.43,10,N,9,Cloudy,Night,2019,Dec,30,18,Mon,67
2,40.86948,-74.04155,0,Hackensack,NJ,40,89,29.78,6,N,12,Rain,Night,2019,Dec,30,18,Mon,30
2,41.548359,-73.668488,0,Holmes,NY,33,96,29.36,3,E,9,Rain,Night,2019,Dec,30,18,Mon,44
2,41.643299,-73.790138,0,Lagrangeville,NY,35,89,29.67,10,N,7,Cloudy,Night,2019,Dec,30,18,Mon,45
3,40.696529,-73.980995,0,Brooklyn,NY,38,97,29.63,7,E,14,Snow,Night,2019,Dec,30,18,Mon,45
3,40.691559,-73.998795,0,Brooklyn,NY,38,93,29.63,10,NE,16,Cloudy,Night,2019,Dec,30,19,Mon,29
2,40.851665,-73.952301,0,Fort Lee,NJ,39,87,29.78,10,N,6,Cloudy,Night,2019,Dec,30,20,Mon,44
2,39.959484,-75.181,1.330000043,Philadelphia,PA,42,82,29.71,10,NE,13,Cloudy,Night,2019,Dec,30,21,Mon,58
2,40.831249,-73.281754,0,Commack,NY,38,89,29.59,7,N,18,Cloudy,Night,2019,Dec,30,22,Mon,29
2,41.731174,-70.457436,0,East Sandwich,MA,37,100,29.88,2,E,14,Rain,Day,2019,Dec,30,7,Mon,87
2,41.64724,-70.280128,0,Hyannis,MA,38,89,29.92,3,E,13,Rain,Day,2019,Dec,30,8,Mon,61
2,41.714458,-70.076973,0,Harwich,MA,38,97,29.98,3,E,18,Rain,Day,2019,Dec,30,8,Mon,61
2,40.927891,-72.649399,0,Riverhead,NY,41,93,29.8,2,E,17,Rain,Day,2019,Dec,30,8,Mon,45
3,41.399399,-72.850395,0,North Haven,CT,38,86,29.78,10,E,10,Cloudy,Day,2019,Dec,30,11,Mon,45
3,41.717091,-71.473335,0,Warwick,RI,37,93,29.93,4,E,12,Snow,Day,2019,Dec,30,11,Mon,45
3,40.428673,-79.931641,0,Pittsburgh,PA,57,93,28.13,10,SE,6,Cloudy,Night,2019,Dec,30,5,Mon,30
2,40.429028,-79.931602,3.430000067,Pittsburgh,PA,60,83,28.15,10,S,14,Rain,Night,2019,Dec,30,5,Mon,119
3,40.42857,-79.938019,0,Pittsburgh,PA,60,83,28.15,10,S,14,Rain,Night,2019,Dec,30,5,Mon,29
2,40.586163,-80.099991,0,Sewickley,PA,60,86,28.19,10,SW,14,Rain,Night,2019,Dec,30,5,Mon,108
3,40.438873,-79.757507,0,Monroeville,PA,60,86,28.17,10,SW,15,Cloudy,Night,2019,Dec,30,6,Mon,30
4,41.501175,-81.67028,1.139999986,Cleveland,OH,53,69,28.76,10,W,52,Windy,Night,2019,Dec,30,6,Mon,105
3,40.426903,-79.891739,3.440000057,Pittsburgh,PA,60,83,28.15,10,S,14,Rain,Night,2019,Dec,30,5,Mon,175
2,40.215271,-78.77459,3.130000114,Windber,PA,51,96,27.22,10,S,10,Cloudy,Day,2019,Dec,30,8,Mon,29
2,41.493507,-81.581116,0,Cleveland,OH,48,82,28.57,10,SW,18,Rain,Day,2019,Dec,30,8,Mon,90
2,41.50547,-81.615288,0,Cleveland,OH,51,68,28.87,10,S,13,Cloudy,Day,2019,Dec,30,8,Mon,120
2,41.655521,-80.264664,0,Conneaut Lake,PA,50,68,28.05,10,W,17,Clear,Day,2019,Dec,30,8,Mon,90
2,40.297749,-78.839233,0.5,Johnstown,PA,54,72,27.24,10,W,13,Cloudy,Day,2019,Dec,30,10,Mon,90
4,38.076401,-79.087151,4.170000076,Staunton,VA,66,36,28.35,10,W,14,Clear,Day,2019,Dec,30,14,Mon,75
3,41.228401,-81.62719,0,Richfield,OH,39,79,28.81,10,SW,12,Cloudy,Day,2019,Dec,30,16,Mon,59
3,38.136509,-78.8452,0.159999996,Waynesboro,VA,54,41,28.43,10,W,7,Clear,Night,2019,Dec,30,18,Mon,314
3,40.816559,-81.39679,0,Canton,OH,37,82,28.42,10,W,16,Cloudy,Night,2019,Dec,30,19,Mon,149
2,39.015896,-77.016586,0,Silver Spring,MD,50.83377255,79.17379788,29.63,7,CALM,0,Cloudy,Night,2019,Dec,30,4,Mon,60
3,40.254555,-76.864342,0,Harrisburg,PA,43,86,29.33,1,E,7,Fog,Night,2019,Dec,30,4,Mon,60
3,39.30188,-76.611633,0,Baltimore,MD,50,96,29.69,8.074134635,E,6.708214721,Cloudy,Night,2019,Dec,30,5,Mon,93
2,39.295845,-76.502785,0,Baltimore,MD,50,96,29.69,8.074134635,E,6.708214721,Cloudy,Night,2019,Dec,30,5,Mon,81
2,39.37355,-76.64682,0,Baltimore,MD,50,96,29.69,8.074134635,E,6.708214721,Cloudy,Night,2019,Dec,30,5,Mon,94
3,38.973854,-77.178635,2.859999895,Bethesda,MD,51,100,29.65,3,N,6,Fog,Night,2019,Dec,30,5,Mon,62
2,39.378201,-75.880211,0,Georgetown,MD,50,100,29.63,2,E,7,Fog,Night,2019,Dec,30,5,Mon,60
3,39.44202,-76.349358,0,Joppa,MD,48,100,29.66,0.5,CALM,0,Fog,Night,2019,Dec,30,5,Mon,30
2,39.324841,-76.479729,0,Essex,MD,48,100,29.66,0.5,CALM,0,Fog,Night,2019,Dec,30,5,Mon,65
3,38.871384,-76.989639,0,Washington,DC,63,100,29.36,10,S,12,Cloudy,Night,2019,Dec,30,5,Mon,144
2,38.833462,-76.900146,0,Morningside,MD,63,100,29.36,10,S,12,Cloudy,Night,2019,Dec,30,5,Mon,94
2,38.798321,-77.597443,0.779999971,Manassas,VA,50,100,29.42,1,CALM,0,Cloudy,Night,2019,Dec,30,5,Mon,86
2,38.887718,-77.062302,0,Arlington,VA,50,96,29.63,3,CALM,0,Fog,Night,2019,Dec,30,5,Mon,94
3,38.989254,-77.157356,0,Bethesda,MD,50,96,29.63,3,CALM,0,Fog,Night,2019,Dec,30,5,Mon,30
2,39.910488,-76.697632,0,York,PA,45,87,29.15,1,E,3,Fog,Night,2019,Dec,30,5,Mon,59
2,38.787804,-77.326454,0,Fairfax Station,VA,58,96,29.55,1,E,5,Fog,Night,2019,Dec,30,5,Mon,74
3,40.305195,-76.844963,0,Harrisburg,PA,43,86,29.31,2,E,7,Fog,Night,2019,Dec,30,5,Mon,60
2,40.111668,-76.451752,0,Mount Joy,PA,45,93,29.25,2,E,9,Rain,Night,2019,Dec,30,6,Mon,60
2,39.93066,-76.81488,0,York,PA,44,89,29.16,1,CALM,0,Fog,Night,2019,Dec,30,6,Mon,60
3,40.482368,-76.530449,0,Jonestown,PA,41,100,29.18,4,E,13,Rain,Night,2019,Dec,30,6,Mon,59
3,38.921314,-77.216095,0,Mc Lean,VA,53,96,29.64,3,N,5,Cloudy,Night,2019,Dec,30,6,Mon,45
3,39.015625,-77.11937,0,Bethesda,MD,53,96,29.64,3,N,5,Cloudy,Night,2019,Dec,30,6,Mon,116
3,39.200981,-76.694534,0,Linthicum Heights,MD,50,93,29.49,0.25,CALM,0,Fog,Night,2019,Dec,30,6,Mon,92
3,38.909634,-77.217415,0,Falls Church,VA,53,96,29.64,3,N,5,Cloudy,Night,2019,Dec,30,6,Mon,137
2,40.074879,-77.053497,0,Dillsburg,PA,44,85,29.3,2,E,8,Fog,Night,2019,Dec,30,6,Mon,30
2,40.059071,-76.463028,0,Columbia,PA,46,89,29.23,1,E,13,Rain,Night,2019,Dec,30,6,Mon,60
2,39.398449,-76.341278,0,Joppa,MD,48,100,29.65,0.5,CALM,0,Fog,Day,2019,Dec,30,6,Mon,45
3,40.278557,-76.818665,0,Harrisburg,PA,44,85,29.29,2,E,8,Rain,Day,2019,Dec,30,7,Mon,60
3,38.921314,-77.216095,0,Mc Lean,VA,53,100,29.62,5,S,3,Fog,Day,2019,Dec,30,7,Mon,77
2,39.021645,-77.142807,0,Bethesda,MD,53,100,29.62,5,S,3,Fog,Day,2019,Dec,30,7,Mon,75
2,38.88652,-77.22052,0,Falls Church,VA,59,96,29.61,7,S,6,Cloudy,Day,2019,Dec,30,7,Mon,91
2,39.606232,-75.839142,0,Elkton,MD,47,93,29.62,3,E,15,Cloudy,Day,2019,Dec,30,7,Mon,30
2,40.001083,-77.105721,0,York Springs,PA,45,93,29.13,1,E,5,Fog,Day,2019,Dec,30,7,Mon,60
2,39.091686,-76.62471,0,Millersville,MD,48,93,29.49,0.5,CALM,0,Cloudy,Day,2019,Dec,30,7,Mon,45
2,39.020073,-76.94062,0,College Park,MD,50.83377255,79.17379788,29.56,2,CALM,0,Cloudy,Day,2019,Dec,30,7,Mon,91
2,39.597431,-75.826889,0,Elkton,MD,47,93,29.61,3,E,15,Rain,Day,2019,Dec,30,7,Mon,30
2,39.324306,-76.481125,0,Essex,MD,50,100,29.64,0.5,CALM,0,Fog,Day,2019,Dec,30,7,Mon,75
2,39.414928,-76.773994,0,Owings Mills,MD,52,97,29.62,8.074134635,E,6.708214721,Cloudy,Day,2019,Dec,30,8,Mon,76
2,39.325085,-76.633469,0,Baltimore,MD,52,97,29.62,8.074134635,E,6.708214721,Cloudy,Day,2019,Dec,30,8,Mon,44
2,38.900417,-77.06987,0,Arlington,VA,58,100,29.6,9,S,8,Fog,Day,2019,Dec,30,8,Mon,30
2,39.070629,-76.635986,0,Millersville,MD,50,94,29.49,0.25,CALM,0,Cloudy,Day,2019,Dec,30,8,Mon,60
2,40.133289,-76.399178,0,Manheim,PA,44,93,29.24,1,E,14,Rain,Day,2019,Dec,30,8,Mon,90
3,39.22258,-76.702217,0,Halethorpe,MD,56,93,29.48,0.25,E,3,Fog,Day,2019,Dec,30,8,Mon,75
2,39.411201,-76.664444,0,Lutherville Timonium,MD,53,100,29.63,8.074134635,E,6.708214721,Cloudy,Day,2019,Dec,30,8,Mon,74
3,38.869114,-76.988388,0,Washington,DC,65,100,29.32,10,S,12,Cloudy,Day,2019,Dec,30,8,Mon,29
2,39.277962,-77.323425,0,Dickerson,MD,48,96,29.27,0.75,NW,6,Fog,Day,2019,Dec,30,8,Mon,29
2,38.804489,-77.051628,0,Alexandria,VA,63,93,29.6,10,S,9,Cloudy,Day,2019,Dec,30,8,Mon,107
2,39.014545,-76.907799,0,Greenbelt,MD,50.83377255,79.17379788,29.55,4,CALM,0,Cloudy,Day,2019,Dec,30,9,Mon,124
2,39.179581,-76.61631,0,Glen Burnie,MD,59,96,29.46,0.75,E,7,Fog,Day,2019,Dec,30,9,Mon,64
3,39.005646,-77.077713,0,Chevy Chase,MD,50.83377255,79.17379788,29.55,4,CALM,0,Cloudy,Day,2019,Dec,30,10,Mon,65
2,38.5518,-76.016701,0,Cambridge,MD,64,100,29.63,10,S,15,Cloudy,Day,2019,Dec,30,10,Mon,32
2,40.268909,-77.043968,0,Mechanicsburg,PA,44,85,29.33,3,N,7,Rain,Day,2019,Dec,30,10,Mon,180
3,39.094234,-76.626923,3.859999895,Millersville,MD,59,100,29.47,2,NW,10,Cloudy,Day,2019,Dec,30,11,Mon,45
4,39.127159,-76.640823,3.869999886,Millersville,MD,59,100,29.47,2,NW,10,Cloudy,Day,2019,Dec,30,11,Mon,94
3,39.34267,-77.071686,0,Mount Airy,MD,48,100,29.34,2,N,3,Fog,Day,2019,Dec,30,11,Mon,46
3,38.340641,-77.491447,0,Fredericksburg,VA,67,92,29.51,5,W,12,Rain,Day,2019,Dec,30,11,Mon,181
3,38.893379,-77.067772,0,Arlington,VA,55,100,29.59,4,CALM,0,Rain,Day,2019,Dec,30,12,Mon,44
2,39.419128,-77.457657,0,Frederick,MD,50,94,29.3,3,N,6,Cloudy,Day,2019,Dec,30,12,Mon,76
3,38.021328,-78.430901,0,Charlottesville,VA,68,78,28.91,10,S,7,Clear,Day,2019,Dec,30,12,Mon,44
3,38.931198,-77.212173,0,Mc Lean,VA,61,90,29.59,9,N,5,Cloudy,Day,2019,Dec,30,12,Mon,116
2,38.980049,-77.092125,0,Bethesda,MD,50.83377255,79.17379788,29.55,10,CALM,0,Cloudy,Day,2019,Dec,30,12,Mon,145
3,39.263554,-76.588074,0,Baltimore,MD,58,93,29.58,8.074134635,E,6.708214721,Cloudy,Day,2019,Dec,30,12,Mon,29
2,40.231873,-76.933113,0,Camp Hill,PA,45,82,29.29,10,E,9,Cloudy,Day,2019,Dec,30,12,Mon,60
3,38.770741,-77.182808,0,Springfield,VA,61,94,29.5,10,CALM,0,Cloudy,Day,2019,Dec,30,13,Mon,206
2,39.05352,-77.106781,0,Rockville,MD,56,100,29.03,10,CALM,0,Rain,Day,2019,Dec,30,13,Mon,191
3,38.90451,-77.216965,0,Falls Church,VA,61,90,29.59,9,N,5,Cloudy,Day,2019,Dec,30,13,Mon,114
3,38.863132,-77.22036,0,Falls Church,VA,62,90,29.57,10,NE,5,Cloudy,Day,2019,Dec,30,13,Mon,79
2,39.13974,-77.196411,0,Gaithersburg,MD,59,93,29.02,10,CALM,0,Cloudy,Day,2019,Dec,30,13,Mon,33
3,38.892284,-76.847,0,Upper Marlboro,MD,61,90,29.28,10,E,6,Cloudy,Day,2019,Dec,30,13,Mon,62
3,39.143509,-76.644989,0,Glen Burnie,MD,61,83,29.42,10,VAR,6,Cloudy,Day,2019,Dec,30,14,Mon,46
3,38.868839,-77.30925,0,Fairfax,VA,63,72,29.26,10,N,6,Cloudy,Day,2019,Dec,30,14,Mon,91
3,39.483681,-76.252197,0,Bel Air,MD,48,93,29.57,10,NE,8,Cloudy,Day,2019,Dec,30,15,Mon,125
3,38.033726,-78.60244,0,Charlottesville,VA,71,32,28.91,10,VAR,5,Clear,Day,2019,Dec,30,15,Mon,87
3,38.034878,-78.606644,0,Charlottesville,VA,71,32,28.91,10,VAR,5,Clear,Day,2019,Dec,30,16,Mon,97
2,39.450668,-77.377571,0,Frederick,MD,48,93,29.32,7,N,12,Cloudy,Day,2019,Dec,30,16,Mon,30
3,38.031528,-78.646576,0,Charlottesville,VA,67,31,28.93,10,W,3,Clear,Day,2019,Dec,30,16,Mon,151
